bidder_id,outcome,total_country,total_device,total_auction,per_auction_avg_country,per_auction_avg_device,per_auction_avg_auction,per_auction_avg_bid_,total_bid,total_merchandise,total_ip,total_url,per_auction_avg_merchandise,per_auction_avg_ip,per_auction_avg_url
73e0b3c3998b1c211b3fc7bc7178df90ootm6,NA,1,1,6,1,1,1,1.33333333333333,8,1,8,1,1,1.33333333333333,1
0550568ad77e8e41f2b188be324c10b8xw912,NA,2,2,2,1,1,1,1,2,1,2,1,1,1,1
36b883a20d80a9983ba1c3b440379885wj89v,NA,14,337,93,1.29032258064516,10.4623655913978,1,22.8924731182796,2129,1,516,992,1,10.6774193548387,13.2688172043011
7fd8f611f50fb59d3c73ce365723374ckv61p,NA,44,150,261,1.12260536398467,1.95402298850575,1,3.65900383141762,955,1,403,723,1,2.42528735632184,3.38697318007663
760a799685a2847d187c2b5769c81faecnlvn,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
d5afbf98ff2bedd11248805f267876d5l5f08,NA,11,71,70,1,1.81428571428571,1,2.25714285714286,158,1,141,38,1,2.17142857142857,1.64285714285714
66bb4d936cd2df2fb91200c082bc9051gigr8,NA,124,1606,1015,1.32413793103448,18.2709359605911,1,87.848275862069,89166,1,21949,12264,1,31.0433497536946,22.1822660098522
a639448bde9a72923b70917e82594fc66sa2f,0,32,73,101,1.06930693069307,1.3960396039604,1,1.54455445544554,156,1,141,32,1,1.45544554455446,1.26732673267327
e3631a90be17a0ec6162315b588a7e4d2i69k,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88334906d648352be26cd882b8d7f88ce4m1a,NA,1,1,3,1,1,1,1,3,1,1,2,1,1,1
aa4e2f1b0a89d6ed316a53d492aae0b081g89,NA,6,9,6,1.5,1.66666666666667,1,1.66666666666667,10,1,9,10,1,1.66666666666667,1.66666666666667
e117b1bc774ef9b7b9a2283e0538e546dsc2j,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8f00a4c4d7f097bc1688f8d89431f6bfmodq2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
558258877f57cb07fb7dfaae8a8a78f1ito5o,NA,2,35,38,1,1.84210526315789,1,2.47368421052632,94,1,72,5,1,2.42105263157895,1.55263157894737
32ecf3f8df9a62e3f0ccf44b7c86457473nz3,NA,128,1009,870,1.89540229885057,11.8724137931034,1,27.235632183908,23695,1,11012,14319,1,19.416091954023,21.2287356321839
970987b919bb27f09db853fd51f144a0gg5kz,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
a37c2f92472857d500813dca92cf60f8hvtzp,NA,1,1,4,1,1,1,1,4,1,4,1,1,1,1
7cb144485c703ac09fc73aa646041f72ogqwv,0,2,3,4,1,1,1,1.25,5,1,5,3,1,1.25,1
613ec50609f1f9a17ad19396ddaca0fdq4t4i,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78ee279dd252ac2f32a5434fa787011fgw4n8,NA,28,118,53,1.45283018867925,3.52830188679245,1,5.9622641509434,316,1,208,8,1,4.50943396226415,1.43396226415094
7d160f4b01db57f61ba7e0216fae9744m5f0a,NA,4,4,4,1,1,1,1,4,1,4,4,1,1,1
17d4bf2ad9d385583c966bcc86247678smqv2,NA,2,6,10,1,1.2,1,1.2,12,1,6,2,1,1.2,1.1
67083f257438b1b79cb09cfa601890855of77,0,4,8,9,1.11111111111111,1.11111111111111,1,1.11111111111111,10,1,9,5,1,1.11111111111111,1.11111111111111
3365cc213e7ee6ec1778b06519293641dqy4e,NA,4,16,10,1.1,2.1,1,2.9,29,1,27,7,1,2.8,1.3
4992da4511c3c1b4efed3e16c7d8dec65ilfj,0,3,11,15,1,1.13333333333333,1,2.46666666666667,37,1,6,3,1,1,1
9419b6875fe365ad734fe1a4be7411b1645qj,NA,66,963,286,1.45804195804196,15.5944055944056,1,87.4545454545455,25012,1,3658,14779,1,21.1328671328671,53.0664335664336
9ddadec32b3089803fdc99cbca5c7332iji6r,NA,3,34,26,1,3.34615384615385,1,4.57692307692308,119,1,107,3,1,4.26923076923077,1.11538461538462
3fa125f63a311033f8a7fce916d8c6f5dzuxk,NA,2,4,4,1,1,1,1,4,1,4,3,1,1,1
5c79183bdcedf17b3620ee8927d8ce7atz3v7,NA,5,6,6,1,1,1,1,6,1,6,4,1,1,1
799075e18c144096510e06d646464149n6nd4,NA,6,8,3,2,2.66666666666667,1,4.33333333333333,13,1,12,7,1,4,2.33333333333333
fa9cfea85e90bec313e512e9eeab2e869tvx8,0,3,2,12,1,1,1,42.8333333333333,514,1,493,6,1,42.5833333333333,4.58333333333333
c652d33b0e7c3c632cbc55bcda5b1edcxj8ob,NA,1,1,1,1,1,1,2,2,1,1,1,1,1,1
1a9c554b044c77239b63636008d353d4vy9kh,NA,34,222,166,1.3433734939759,6.43373493975904,1,13.9518072289157,2316,1,1376,219,1,10.7048192771084,5.98192771084337
f649f413a867dd56db0d59c667b4b02fp1grm,NA,19,70,53,1.18867924528302,2.05660377358491,1,3.37735849056604,179,1,145,119,1,3,2.69811320754717
8807b0d38e7a999be7332aff2f79b3ecoi562,NA,62,525,626,1.08466453674121,4.53514376996805,1,27.8945686900958,17462,1,5865,2067,1,12.5670926517572,4.30830670926518
48f366214757db27dc1c8471cda14b6dbeprf,NA,4,8,9,1,1,1,1,9,1,9,6,1,1,1
9f3d5bf275099058b6256d4f89e8c5caw75ex,NA,27,165,150,1.10666666666667,3.35333333333333,1,6.89333333333333,1034,1,734,361,1,5.73333333333333,3.75333333333333
fa7aa6adcf093b63bcf8dc0d14c4eee6soru4,NA,43,202,81,1.33333333333333,3.64197530864198,1,13.1851851851852,1068,1,873,11,1,10.9506172839506,1.2962962962963
0e554113319770c672b4017e6e25e2baqwxgp,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69b83f00712a7306eede7db66f71bfa4ebsd5,NA,39,280,207,1.22705314009662,5.18840579710145,1,7.53623188405797,1560,1,738,42,1,5.80676328502415,2.27053140096618
a46046f129f3526547aca680877fd8c7e6tfc,0,1,2,1,1,2,1,3,3,1,3,2,1,3,2
00e0f614d9dd32dd27f6080f472d2934emlos,NA,23,363,203,1.11330049261084,6.29064039408867,1,10.2068965517241,2072,1,1077,1364,1,6.59113300492611,7.69950738916256
aadab9631653758b6de58babe063eaacpo7ng,NA,43,196,201,1.1592039800995,2.55223880597015,1,9.00497512437811,1810,1,528,746,1,3.77114427860697,5.84577114427861
45c3a73b88760d4390f42ea4fae97d84la5wh,0,7,9,9,1.33333333333333,1.33333333333333,1,1.44444444444444,13,1,12,8,1,1.44444444444444,1.33333333333333
5b7f14e6217eb87c84f8c1e196764c46lzjl2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7f099ea351bc35b2d1b365732c859688qq3th,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
da5a3e4b78e2372bdc48c63b9188c69fycx33,NA,3,7,7,1.14285714285714,1.28571428571429,1,1.42857142857143,10,1,8,9,1,1.28571428571429,1.28571428571429
4a8e718a160e1d8d605a043b9d3ac795mipln,NA,5,8,7,1,1.14285714285714,1,1.14285714285714,8,1,8,3,1,1.14285714285714,1.14285714285714
942af1514033a612b203ec58f7894c9fv899u,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
925dd85350ec44577b17099a8a07e17fbb47s,NA,1,1,2,1,1,1,1,2,1,1,2,1,1,1
0d0b3d6dc27d0f8eed70971f8c6bec1bdrs0f,0,6,29,31,1.09677419354839,1.7741935483871,1,3.2258064516129,100,1,66,21,1,2.61290322580645,1.41935483870968
af98b7d5a7c1ccd2968252a2fb1c06f69igbv,0,4,4,3,1.33333333333333,1.66666666666667,1,2,6,1,6,5,1,2,2
0f492619d6588295f0cb691ca3d061348gs8t,NA,37,153,157,1.07006369426752,2.54777070063694,1,3.18471337579618,500,1,440,64,1,2.98726114649682,2.43949044585987
e72d1b2319a2ef39d016c41e4824b68evxe53,0,1,1,2,1,1,1,1,2,1,2,2,1,1,1
716079d1913959ccae0307f760bcddddt6d4o,0,1,2,2,1,1,1,1,2,1,2,1,1,1,1
30052a78a92389c76f955f02c3cce453euyyj,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
070c705dab050bebc8c9b379045d8ae8lx62r,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6bd8c537be642c8f50694d5e09a6213cxf6vm,NA,1,1,3,1,1,1,1,3,1,1,1,1,1,1
5f7c99bc2c3018636ac9397916236da7krfg1,NA,2,3,4,1,1,1,1,4,1,3,4,1,1,1
60b67fcf428811c5bff572ef880c653dmknhh,NA,54,331,297,1.26599326599327,3.67003367003367,1,6.00673400673401,1784,1,1284,272,1,5.22558922558923,3.43097643097643
8ed1cbb8ceafe5ba383c1daac225d8da4q0h3,NA,20,90,130,1,1.58461538461538,1,2.19230769230769,285,1,226,23,1,2.06153846153846,1.22307692307692
99dfeffc025714ebce1b7a963fec9af7ami92,NA,2,2,3,1,1,1,1,3,1,2,2,1,1,1
b9fd0772481bf459179a3b4ab49171693im97,0,2,8,8,1,1,1,1.125,9,1,9,7,1,1.125,1
b17f486131b300d37ff4604bf661988e1sqbx,NA,1,18,8,1,2.625,1,3.125,25,1,22,4,1,2.875,1.375
d94cf659037074a45b433d866b33cdd6k7vc5,NA,4,5,12,1,1.25,1,1.75,21,1,16,1,1,1.58333333333333,1
b3b6177cc78ff8d4853a45d373fcdb41x58z7,NA,1,1,3,1,1,1,1,3,1,1,3,1,1,1
af39ace2ab5243446cb1ab2069a6b1c3i4wat,NA,1,21,29,1,1.55172413793103,1,2.20689655172414,64,1,39,8,1,2.10344827586207,1.31034482758621
5c2b3f221cdf303df86ff1ffd7106fcco6pml,0,62,474,376,1.06914893617021,3.95744680851064,1,6.04521276595745,2273,1,1639,1419,1,5.24734042553191,5.1968085106383
68546847f11f6415034b7e2263e8ece62p3ud,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ade3651ac046baabe9a0d2d4fc587320tlsd1,NA,2,6,4,1.25,1.5,1,3.25,13,1,11,5,1,2.75,1.5
d9576f0ba8c7479eb2b26f0d15c4abfayk5ex,0,7,13,12,1,1.08333333333333,1,1.08333333333333,13,1,13,9,1,1.08333333333333,1.08333333333333
7d44df0d40982a6651a06cf533ef5dddtppag,0,39,237,255,1.2,3.02352941176471,1,4.67843137254902,1193,1,559,637,1,3.28235294117647,3.63137254901961
67c528e41ae0184e8ec3eb06dcf708436qd6f,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c8f8edb324a7fed3fc690fd0e334bcb1d8yq1,NA,9,48,56,1.03571428571429,1.46428571428571,1,1.64285714285714,92,1,66,34,1,1.51785714285714,1.46428571428571
00a79ebd15f0b24a0a3b5794457cd8ed7dng1,NA,13,92,74,1.27027027027027,4.75675675675676,1,5.37837837837838,398,1,8,1,1,1.85135135135135,1
66918567e20553d0ea934319f03aa990s4iw4,NA,113,788,688,1.36046511627907,6.16279069767442,1,31.9229651162791,21963,1,11630,5604,1,19.4651162790698,12.6686046511628
2e60fa0c74b5c6f041a3998b49c0026dp1kph,NA,20,103,111,1.03603603603604,1.6036036036036,1,1.66666666666667,185,1,167,7,1,1.62162162162162,1.18018018018018
d35d150247f6300d6eadeb4157f89b95q5liu,NA,6,33,42,1,1.54761904761905,1,2.02380952380952,85,1,69,43,1,1.97619047619048,1.61904761904762
c8f537f6bb0aa2d45da541a875f014358qm7p,1,54,570,608,1.0625,4.93092105263158,1,25.8667763157895,15727,1,6337,8551,1,12.3634868421053,16.7763157894737
fdf0eb91ae1ecea1f6902676f47c32c454yzr,0,1,1,1,1,1,1,2,2,1,1,2,1,1,2
aa8aeba2bdd0353a108b9b26f12ed59559mvz,0,2,3,3,1,1,1,1.33333333333333,4,1,4,3,1,1.33333333333333,1.33333333333333
d5720e8ddf9ac33d4fd769df7d89771ei5fj3,NA,15,108,61,1,4.04918032786885,1,6.24590163934426,381,1,127,116,1,2.59016393442623,3.16393442622951
1d69e006699adba0c79ab06f2f622445nuu63,0,1,4,7,1,1.28571428571429,1,1.42857142857143,10,1,3,8,1,1.14285714285714,1.42857142857143
1d20797f1002c04c001722a64e1f9934zv5ri,NA,7,19,20,1,1.2,1,1.25,25,1,25,6,1,1.25,1.2
8b7e2de1c470d717941aa4a14bff57c6co8bo,NA,3,20,20,1,1.5,1,1.7,34,1,30,10,1,1.6,1.3
bf65e77ce8676fbab6fc78b70c50f05a8da8a,0,7,128,12,1.83333333333333,18.0833333333333,1,105,1260,1,241,573,1,30.5833333333333,56.0833333333333
5de403f3d49221bfa7116570a4d572d8m19sh,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
791031a63c9e2b4835caa9a4cc1768baias2l,0,5,10,14,1,1.14285714285714,1,1.21428571428571,17,1,13,14,1,1.07142857142857,1.21428571428571
a0ddcc5311d4c0a928b239865a524a9dmkmdy,NA,61,227,169,2.11834319526627,4.5207100591716,1,6.63313609467456,1121,1,859,64,1,6.09467455621302,1.92307692307692
a04446598e56399cf9582b5021762614egeaf,NA,3,23,14,1,2.21428571428571,1,3,42,1,26,25,1,2.5,2.64285714285714
04c6b750b0552089c87ae03de72289cfcpfmh,0,8,11,12,1.08333333333333,1.16666666666667,1,1.16666666666667,14,1,13,7,1,1.16666666666667,1.16666666666667
8063666ac987582535ef514ea67e34a29wllm,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9fe970a69f25fcde413e7145d2b4a910yqhin,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
aaa8650a6e0997e90e4b6a9fc2ddf555m5c1g,0,32,144,22,2.18181818181818,7.27272727272727,1,33.8181818181818,744,1,580,257,1,26.5,12.4545454545455
e83ecff8e12a3604520170cdcc5041befh9md,NA,3,12,10,1,1.6,1,1.6,16,1,12,4,1,1.5,1.2
e154f640ac6b7e56dc4eaa610a283d8e3l2km,NA,1,1,3,1,1,1,1,3,1,3,1,1,1,1
2d2db55774fd1414345f7e5b1563693clz49m,NA,1,1,27,1,1,1,60.3333333333333,1629,1,1,1,1,1,1
daf2c0a452fe8bb9b990670d091d42b6qbtc6,NA,1,1,17,1,1,1,147.647058823529,2510,1,1,1,1,1,1
1b014268f3c777715ef0eb37f029de87lwj78,NA,42,524,389,1.10025706940874,4.48329048843188,1,11.9125964010283,4634,1,2720,2403,1,7.77634961439589,7.33676092544987
6c2c24c15a67cb3a0908f31315287305842w3,NA,5,6,6,1,1,1,1,6,1,6,4,1,1,1
b1bc9ff2b98df742affda07c5977c7345dpm5,0,2,2,2,1,1,1,1.5,3,1,3,1,1,1.5,1
fcb4950cdfed13bd9a62e618880ee0a2tlw1z,NA,2,2,4,1,1,1,1,4,1,4,1,1,1,1
0ad5956336240ebaa75932cf95c85a9by36tn,NA,13,75,80,1,1.9125,1,3.15,252,1,145,82,1,2.8625,2.3875
20ebb9de648c6df989f04d07cf273c7b3yu8c,0,1,1,30,1,1,1,84.1,2523,1,1,1,1,1,1
8ec8add138ed551bd5a9175eae0cb972ie0pk,0,2,34,34,1,1.94117647058824,1,2.41176470588235,82,1,44,6,1,1.88235294117647,1.29411764705882
9390ac0a97e75b3b56fe63695d27a82euhv69,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9f9313a1d8a88b3a3c8a2d893a92820dn38qc,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cdecd8d02ed8c6037e38042c7745f688mx5sf,NA,2,17,20,1,1.15,1,1.15,23,1,17,1,1,1.15,1
f7c225fce94bdf7313b13d812a88809fbn9bd,NA,2,2,2,1,1,1,1,2,1,2,2,1,1,1
c6108e22518279361de99b3c7c298235mkoa9,0,13,49,47,1.02127659574468,1.76595744680851,1,2.36170212765957,111,1,88,78,1,2.06382978723404,2.06382978723404
4dd7f98cfffffd6f4707fd0deb4a00b5rj9wv,0,128,574,972,1.37860082304527,9.16255144032922,1,20.4156378600823,19844,1,10058,148,1,13.9907407407407,1.24279835390946
fd5cef3fe1217c6591500c715d71717anczcq,0,7,26,33,1,1.24242424242424,1,1.33333333333333,44,1,36,20,1,1.27272727272727,1.27272727272727
cefd0ed907595de146c91e6c26b8ad658ilo9,0,1,5,7,1,1.14285714285714,1,2,14,1,7,6,1,1.14285714285714,1.42857142857143
de3bbaaa3bbc1fd1f751d23a972916d80q8e6,0,6,89,98,1,2.53061224489796,1,3.1530612244898,309,1,251,94,1,2.88775510204082,2.21428571428571
a1088041e47146140bc415243c8b94cc73v5d,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bba166946ba30ae61187c0c976d73defoo8pa,NA,1,2,2,1,1,1,1,2,1,2,1,1,1,1
3272e16da807a75a987e26b09bb2147by1mxe,1,13,41,29,1.48275862068966,3.20689655172414,1,27.0344827586207,784,1,31,5,1,2.27586206896552,1.24137931034483
265620aa664f996910518f670238c814eo850,NA,55,410,430,1.12558139534884,8.86511627906977,1,18.3906976744186,7908,1,4899,609,1,14.9023255813953,9.53023255813953
3893d2c62d59c232112efd332bc342dap8b4j,0,3,11,13,1,1.23076923076923,1,1.30769230769231,17,1,13,4,1,1.30769230769231,1.07692307692308
0a807dffdef748a472534f0b42df4cefi0913,NA,2,2,2,1,1,1,1,2,1,2,1,1,1,1
792edafa0603516a57932e6103e9dd54ajar7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65827ce158a5d0b0e9197b170d1fa5b7kcccq,NA,21,5,85,1,1.4,1,7.38823529411765,628,1,581,3,1,7.05882352941176,1.02352941176471
07d4faa935f7e83e3b8c08c34baf74a59lwb6,NA,9,32,30,1,1.2,1,1.23333333333333,37,1,33,5,1,1.2,1.03333333333333
7ee9d2842548b330ace99e01925a3fe4tob1u,NA,3,6,5,1,1.2,1,1.4,7,1,7,7,1,1.4,1.4
ba194af5111cfcf1dd95eb36160c728ds4kcy,0,3,10,12,1,1.08333333333333,1,1.08333333333333,13,1,11,7,1,1.08333333333333,1.08333333333333
8e80f1fc8b77cc54a70a048fbd9dda34ig2ou,NA,1,1,2,1,1,1,1,2,1,2,2,1,1,1
cb557e4675bf4f36f93ef5599adff545nz370,0,48,1014,676,1.00887573964497,20.3195266272189,1,70.3343195266272,47546,1,11365,22003,1,29.8002958579882,37.9186390532544
22fb740f267ac617118261b2fd3365batisfg,0,7,36,16,1.0625,3,1,3.9375,63,1,50,35,1,3.4375,2.9375
515470bdfddc3e4b3b0eb4f8b1ad4010zxmqj,NA,34,97,90,1.11111111111111,1.66666666666667,1,1.83333333333333,165,1,140,87,1,1.71111111111111,1.63333333333333
eaaae0fb54c7d36724a9679c3128d5a7gn4k5,0,29,408,275,1.50545454545455,6.90909090909091,1,16.6145454545455,4569,1,3077,662,1,13.68,5.84727272727273
df52f076da236c8caeda4db4a0b0e678113sa,NA,10,53,49,1,1.69387755102041,1,2,98,1,87,58,1,1.81632653061224,1.81632653061224
9dd7e7ef94a7bc5bc9f98c42099910e7o76qh,0,14,26,16,1.4375,1.8125,1,2,32,1,31,29,1,1.9375,1.9375
c9c96eb035b9d80c1c507c7298394ef4f6mkh,NA,22,127,112,1.02678571428571,2.63392857142857,1,3.58928571428571,402,1,288,176,1,3.15178571428571,2.73214285714286
d91c14d46648a0f1a47036d1343061c80asg8,NA,1,6,13,1,2.46153846153846,1,6.76923076923077,88,1,68,1,1,6.61538461538461,1
25144e4d4b685d8db8451221a19cb4e7z8xek,NA,89,645,842,1.24228028503563,4.73871733966746,1,8.14133016627078,6855,1,3905,3486,1,6.40736342042755,6.958432304038
4882587d42b3d7d8d7bec4315203f10bl2fts,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7895f20e94e1cf0e2121633fc337c0d01zu3h,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
f0c034c46dfb78d2e9e67fd4fa1688fa6mv8k,0,2,2,2,1,1,1,1,2,1,2,2,1,1,1
1526038b9e6b14525136eddededed740h63rk,NA,1,2,1,1,2,1,2,2,1,2,1,1,2,1
be7e8d8e07371fd1a000f65ab74bebf8qqqgc,NA,3,6,6,1,1,1,1,6,1,6,6,1,1,1
5bac08c680e66cb069fc47864846f2b0a8gvv,NA,6,65,39,1,3.12820512820513,1,3.84615384615385,150,1,111,48,1,3.41025641025641,2.41025641025641
2106dd7866abbfb4e7c68067d7eb9bebflq5d,0,66,468,653,1.50076569678407,6.40122511485452,1,14.9280245022971,9748,1,2912,1109,1,9.42266462480858,5.89280245022971
0a926caf34d9c1d78c7e5af4ba05f065m4asu,NA,1,13,9,1,1.77777777777778,1,1.77777777777778,16,1,11,9,1,1.55555555555556,1.44444444444444
b8fdcc139db627da88d446ce908ca0f9tt12y,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31a301c70e897bf36276031abdf07ab6cs6z0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0751502caf4afd959c99955c80edacc85u11v,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83c92a89ea2df031e6a496827d29156c4x7j7,NA,1,5,2,1,2.5,1,4.5,9,1,9,3,1,4.5,2
1c950af57581698616bd9923cc94fef25n5wh,0,3,3,3,1,1,1,1,3,1,3,2,1,1,1
7a0b445f462d05606bf6ea07e2ab96ec1a4kx,0,2,2,1,2,2,1,4,4,1,3,4,1,3,4
91ffb37965e59f15c21cdac2b30b26f8ahvnq,NA,32,131,95,1.21052631578947,2.96842105263158,1,10.4,988,1,321,405,1,4.64210526315789,5.90526315789474
3106ad6371a3b740e2af90635a4ad966zeu1u,0,5,2,4,1.5,1,1,1.5,6,1,6,3,1,1.5,1.25
953879d32e39e014cf8ce73daa2547cb2ke8t,0,119,710,240,2.57083333333333,14.1291666666667,1,33.3958333333333,8015,1,4028,2850,1,21.2,15.8166666666667
55658cd700d5350af7394967f639f3e8aaqo3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48fd18427f5e4b8d9cb568aa5cd6a3f9sizo0,NA,7,133,65,1,4.87692307692308,1,6,390,1,240,128,1,5.44615384615385,4.52307692307692
6132b19684dfc3e4ea98de4d58f5a7aemfyco,NA,13,24,6,2.66666666666667,4.33333333333333,1,6.33333333333333,38,1,29,15,1,5.16666666666667,3.16666666666667
4804cf67532d8b3e79726c5a5b74b985q6odg,NA,59,404,141,1.36879432624113,7.95035460992908,1,25.7872340425532,3636,1,2758,824,1,21.1560283687943,11.7517730496454
06cb735854688d6d03c39fe1f8fe84563y4m1,NA,2,14,17,1,4.76470588235294,1,12.4117647058824,211,1,4,21,1,1.58823529411765,4.41176470588235
6b28baf315d41017844e15d645bb2c05ybt3b,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
e3be5c252fd1b379c1173ca6571ed00clw9za,NA,1,3,3,1,1,1,1,3,1,2,2,1,1,1
fb9b1e58ffba4b38175c11e03e51e1f48dnm1,0,8,34,23,1.1304347826087,2,1,2.17391304347826,50,1,47,25,1,2.08695652173913,1.8695652173913
d2ba4db34a9630decfad3c728086c77aw2l5p,NA,10,44,26,1.15384615384615,2.34615384615385,1,3.23076923076923,84,1,76,17,1,3,1.42307692307692
14e29ea004067aace14ee4543876a06365os8,0,2,2,4,1.25,1.25,1,2,8,1,4,3,1,1.75,1.25
3fe69c373a82285a503b245c0348be6768k02,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
d9ffd2f7f3cc1a546586701c2a6fbda24u9ye,0,25,150,208,1.08173076923077,2.85096153846154,1,4.375,910,1,566,548,1,3.64423076923077,3.87980769230769
6d6b3e804f248ffeb0d5050a945872a9sn000,NA,14,22,89,1.1123595505618,1.49438202247191,1,3.30337078651685,294,1,27,3,1,2.28089887640449,1.29213483146067
eef111bfb93c213c174947c69b2f2b38cr2pw,0,9,58,45,1.11111111111111,1.8,1,3.75555555555556,169,1,91,36,1,2.24444444444444,1.46666666666667
751d3da6ab696850bc1922a6db39912dgr1iy,NA,1,7,6,1,1.33333333333333,1,1.66666666666667,10,1,9,5,1,1.66666666666667,1.33333333333333
84c84d4c18e5d266566fa0952d02943eczl10,NA,3,7,6,1.16666666666667,1.33333333333333,1,2.5,15,1,8,8,1,1.33333333333333,1.66666666666667
cc92398db525d519e7ad84d63118019d0oxix,NA,13,134,176,1.02840909090909,2.75,1,4.27272727272727,752,1,558,416,1,3.61363636363636,3.17613636363636
a3a652a99637a827683fce05745a717d76jc7,NA,1,4,4,1,1,1,1,4,1,4,3,1,1,1
dbdb69d0032b0a251469107dd565b6c7irr4a,0,2,5,2,1,2.5,1,3,6,1,6,5,1,3,2.5
5c2f20c3507ee17c32ebef2640b0bd74g0vi9,NA,14,42,29,1.10344827586207,2.17241379310345,1,3.24137931034483,94,1,60,34,1,2.48275862068966,2
7ce3afe39ece9d672e9adcf3dcf2aa44a8r22,0,2,2,4,1,1,1,1.5,6,1,2,6,1,1,1.5
0b6c8845a6a8032ed0856636bbecd906v1ywr,NA,1,1,1,1,1,1,3,3,1,3,1,1,3,1
5dda8ade6b5d4065f3119a381516c227yoz8y,0,58,495,917,1.01090512540894,2.52671755725191,1,3.08724100327154,2831,1,1890,1564,1,2.73064340239913,2.35114503816794
9196904d6a4c812f3c308fae60fbe505hu6bh,NA,1,4,11,1,1.09090909090909,1,1.63636363636364,18,1,17,18,1,1.54545454545455,1.63636363636364
4d1542974bc322859d3d099b8c5193felot1k,0,7,60,50,1,2.8,1,6.7,335,1,309,14,1,6.44,1.24
c003cc2e8776263ba1af88f1d1681b982h5rp,NA,31,148,41,1.65853658536585,6.14634146341463,1,10.7317073170732,440,1,171,246,1,5.19512195121951,6.8780487804878
73f501eb40c13bb818613a88712d5c6a21ule,NA,2,1,1,2,1,1,2,2,1,2,1,1,2,1
d2eca28cbe0a3dc69715d719c6958faaaqx95,0,13,115,71,1.14084507042254,2.66197183098592,1,4.64788732394366,330,1,206,123,1,3.6056338028169,2.52112676056338
0496c24a6a7f593f28bf7896350e946advl6i,0,1,15,14,1,1.21428571428571,1,1.21428571428571,17,1,12,9,1,1.07142857142857,1.14285714285714
89c8eefbf6f83543ce0792d1e4b86057ti16q,0,8,10,10,1,1,1,1,10,1,10,1,1,1,1
3626a90383e0f85c4a84f9893b630696h0tmg,NA,9,38,29,1.03448275862069,1.58620689655172,1,1.75862068965517,51,1,47,17,1,1.72413793103448,1.48275862068966
49846ef3bcc3e38146b6a185f52a697eodkto,NA,1,46,64,1,1.546875,1,1.953125,125,1,65,31,1,1.5625,1.375
80643b5d81e27bccec1c3e02bbfe5670aarbl,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ea0e5f7d93f2220a62bde8067f26daaa7oxgf,0,2,9,12,1,1.58333333333333,1,1.66666666666667,20,1,11,3,1,1.58333333333333,1.16666666666667
72cde6abfb9a10eb2d608667a65d11afa8g2v,NA,29,220,41,1.53658536585366,9,1,20.2926829268293,832,1,396,404,1,11.2926829268293,10.609756097561
e68dfeef676779b2f31c0fa9b6d4f2988p0po,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b9f0d2da9b9738e70b6272c7f9c5c66cruhnw,NA,4,21,7,1.28571428571429,3.14285714285714,1,3.71428571428571,26,1,25,19,1,3.71428571428571,2.85714285714286
ddb88f17e3dae6afc6fcd2bd2326b4444vg2a,NA,4,3,14,1,1,1,1.21428571428571,17,1,5,1,1,1,1
55d9cdc3af85efe87b2a6f22a2cea96ezy2ax,0,2,4,4,1,1,1,1,4,1,4,1,1,1,1
a603b826e6a80cfc7222401cdc5de2c5pla4i,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6a1d4042a5f3a3f34f5b3ea753ecce30l0qj1,0,2,16,22,1,1.13636363636364,1,1.68181818181818,37,1,21,13,1,1.18181818181818,1.22727272727273
59b65df7f2d017cc337e90521440bff1ohphq,NA,2,12,11,1,1.27272727272727,1,1.27272727272727,14,1,14,10,1,1.27272727272727,1.27272727272727
